video_id,comment_id,text,author,channel_id,likes,replies,time,timestamp,scraped_at,source,original_length,clean_text,normalized_text,processed_text,sentiment_text,text_length,word_count,avg_word_length,sentiment_polarity,sentiment_subjectivity,has_exclamation,has_question,has_emoji
z1bRlnyQeDk,UgxNl-5II1Ancn-pC2J4AaABAg,Family Affair,@ciaranmurren,,0,0,2 days ago,1762999863.0065,2025-11-14T21:11:03.006500,youtube,13,Family Affair,family affair,family affair,Family Affair,13,2,6.0,0.0,0.0,False,False,False
z1bRlnyQeDk,UgyR_uL_WE1VWvtY_pV4AaABAg,"My father passed away early this year, and this Xmas will be my first Xmas without him, without hearing his voice, and without his hug. This ad watered my eyes in ways I didn't think it would be possible. Thank you for reminding me what it feels to have had a lovely and strong father I had!",@gusmonje,,0,1,2 days ago,1762999863.1079,2025-11-14T21:11:03.107900,youtube,291,"My father passed away early this year, and this Xmas will be my first Xmas without him, without hearing his voice, and without his hug. This ad watered my eyes in ways I didn't think it would be possible. Thank you for reminding me what it feels to have had a lovely and strong father I had!",my father passed away early this year and this xmas will be my first xmas without him without hearing his voice and without his hug this ad watered my eyes in ways i didnt think it would be possible thank you for reminding me what it feels to have had a lovely and strong father i had,father passed away early year xmas first xmas without without hearing voice without hug ad watered eye way didnt think possible thank reminding feel lovely strong father,"My father passed away early this year, and this Xmas will be my first Xmas without him, without hearing his voice, and without his hug. This ad watered my eyes in ways I didn't think it would be possible. Thank you for reminding me what it feels to have had a lovely and strong father I had!",291,57,4.12280701754386,0.2783333333333333,0.6233333333333333,True,False,False
z1bRlnyQeDk,UgxVcYWEXts4HJHwhH14AaABAg,"What is it for people that makes this so powerful? is it that the dad character is maybe partly wishing he could go. back to simpler times, less stress, less responsibility - in the moment at least, before he had his current life, maybe thinking - oh this is great, if only I could go back, but then he see's his son, who's maybe disconnected from him, they've had their differences in opinions lately, but his face just cries out for love after they've disconnected, and the father realises he doesn't need to go back, what he needs now is right in front of him, together they can love each other, be there for each other and enjoy music together. I'm a dad and that's what it made me feel, It made me cry out of guilt for often wishing I could go back to those dance floors when I was a teenager with no worries. I obviously would never swap those things. To live in the moment!",@darrencampbell638,,0,2,2 days ago,1762999863.21027,2025-11-14T21:11:03.210270,youtube,880,"What is it for people that makes this so powerful? is it that the dad character is maybe partly wishing he could go. back to simpler times, less stress, less responsibility - in the moment at least, before he had his current life, maybe thinking - oh this is great, if only I could go back, but then he see's his son, who's maybe disconnected from him, they've had their differences in opinions lately, but his face just cries out for love after they've disconnected, and the father realises he doesn't need to go back, what he needs now is right in front of him, together they can love each other, be there for each other and enjoy music together. I'm a dad and that's what it made me feel, It made me cry out of guilt for often wishing I could go back to those dance floors when I was a teenager with no worries. I obviously would never swap those things. To live in the moment!",what is it for people that makes this so powerful is it that the dad character is maybe partly wishing he could go back to simpler times less stress less responsibility in the moment at least before he had his current life maybe thinking oh this is great if only i could go back but then he sees his son whos maybe disconnected from him theyve had their differences in opinions lately but his face just cries out for love after theyve disconnected and the father realises he doesnt need to go back what he needs now is right in front of him together they can love each other be there for each other and enjoy music together im a dad and thats what it made me feel it made me cry out of guilt for often wishing i could go back to those dance floors when i was a teenager with no worries i obviously would never swap those things to live in the moment,people make powerful dad character maybe partly wishing go back simpler time less stress less responsibility moment least current life maybe thinking oh go back see son who maybe disconnected theyve difference opinion lately face cry love theyve disconnected father realises doesnt need go back need right front together love enjoy music together im dad thats made feel made cry guilt often wishing go back dance floor teenager worry obviously never swap thing live moment,"What is it for people that makes this so powerful? is it that the dad character is maybe partly wishing he could go. back to simpler times, less stress, less responsibility - in the moment at least, before he had his current life, maybe thinking - oh this is great, if only I could go back, but then he see's his son, who's maybe disconnected from him, they've had their differences in opinions lately, but his face just cries out for love after they've disconnected, and the father realises he doesn't need to go back, what he needs now is right in front of him, together they can love each other, be there for each other and enjoy music together. I'm a dad and that's what it made me feel, It made me cry out of guilt for often wishing I could go back to those dance floors when I was a teenager with no worries. I obviously would never swap those things. To live in the moment!",880,168,4.244047619047619,0.0886417748917749,0.41345238095238096,True,True,False
z1bRlnyQeDk,UgyS0A92SC_1tXL-GGF4AaABAg,"I am a Mum with 14yo daughter, but still had a goose skin after this ad and tears...
Very deep and emotional, thank you JL! 
Just perfect!",@vikan1,,0,0,2 days ago,1762999863.311155,2025-11-14T21:11:03.311155,youtube,138,"I am a Mum with 14yo daughter, but still had a goose skin after this ad and tears... Very deep and emotional, thank you JL! Just perfect!",i am a mum with yo daughter but still had a goose skin after this ad and tears very deep and emotional thank you jl just perfect,mum yo daughter still goose skin ad tear deep emotional thank jl perfect,"I am a Mum with 14yo daughter, but still had a goose skin after this ad and tears... Very deep and emotional, thank you JL! Just perfect!",138,27,4.111111111111111,0.3333333333333333,0.7233333333333333,True,False,False
z1bRlnyQeDk,Ugy44DNlXSeTYc2JTwJ4AaABAg,John Lewis Version 2.0🎄❄️ https://youtu.be/qrm8w-pV120?si=NgX4VBfK677xXVIf,@slaphead2965,,0,0,2 days ago (edited),1762999863.412436,2025-11-14T21:11:03.412436,youtube,74,John Lewis Version 2.0🎄❄️,john lewis version 🎄❄️,john lewis version,John Lewis Version 2.0🎄❄️,74,5,14.0,0.0,0.0,False,True,True
z1bRlnyQeDk,UgxxxlHoPjLAPoJ5oqV4AaABAg,What an ad and one that resonates with millennial dads everywhere,@RS-jb1lf,,0,0,2 days ago,1762999863.513721,2025-11-14T21:11:03.513721,youtube,65,What an ad and one that resonates with millennial dads everywhere,what an ad and one that resonates with millennial dads everywhere,ad one resonates millennial dad everywhere,What an ad and one that resonates with millennial dads everywhere,65,11,5.0,0.0,0.0,False,False,False
z1bRlnyQeDk,UgyyL3_dcHFGdxKQBdZ4AaABAg,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,@Nathan-vy6hw,,0,2,2 days ago,1762999863.615048,2025-11-14T21:11:03.615048,youtube,78,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,john lewis christmas ad’s have gone downhill since craig inglis left the team,john lewis christmas ad gone downhill since craig inglis left team,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,78,13,5.076923076923077,0.0,0.0,True,False,False
z1bRlnyQeDk,UgxLUQ8oLY5CFWMsbsd4AaABAg,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,@Nathan-vy6hw,,0,0,2 days ago,1762999863.716741,2025-11-14T21:11:03.716741,youtube,78,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,john lewis christmas ad’s have gone downhill since craig inglis left the team,john lewis christmas ad gone downhill since craig inglis left team,John Lewis Christmas ad’s have gone downhill since Craig Inglis left the team!,78,13,5.076923076923077,0.0,0.0,True,False,False
z1bRlnyQeDk,Ugzc6_ZXnxfmMG6dNg14AaABAg,I wanted to hug my children so hard when I watched this!!,@peterdebrandochiesa8347,,0,1,2 days ago,1762999863.817017,2025-11-14T21:11:03.817017,youtube,57,I wanted to hug my children so hard when I watched this!!,i wanted to hug my children so hard when i watched this,wanted hug child hard watched,I wanted to hug my children so hard when I watched this!!,57,12,3.8333333333333335,-0.45572916666666674,0.5416666666666666,True,False,False
z1bRlnyQeDk,Ugwz1fWxdL7t5kefQMl4AaABAg,Ok fine I’ll buy the £36 plate,@olivermcdermidperring5755,,0,0,2 days ago,1762999863.918423,2025-11-14T21:11:03.918423,youtube,30,Ok fine I’ll buy the £36 plate,ok fine i’ll buy the £ plate,fine buy plate,Ok fine I’ll buy the £36 plate,30,7,3.4285714285714284,0.45833333333333337,0.5,False,False,False
z1bRlnyQeDk,UgzvLpK2NkHmZzVX9LN4AaABAg,"I lived in London during the 90's and this was was one of my favorite songs, unfortunately I was a stupid idiot, now my Son who is now 27 doesn't want to have anything to do with me because I wasn't a real Father.
I just wanted to party and go clubbing.",@Tendai114,,0,0,2 days ago,1762999864.019987,2025-11-14T21:11:04.019987,youtube,253,"I lived in London during the 90's and this was was one of my favorite songs, unfortunately I was a stupid idiot, now my Son who is now 27 doesn't want to have anything to do with me because I wasn't a real Father. I just wanted to party and go clubbing.",i lived in london during the s and this was was one of my favorite songs unfortunately i was a stupid idiot now my son who is now doesnt want to have anything to do with me because i wasnt a real father i just wanted to party and go clubbing,lived london one favorite song unfortunately stupid idiot son doesnt want anything wasnt real father wanted party go clubbing,"I lived in London during the 90's and this was was one of my favorite songs, unfortunately I was a stupid idiot, now my Son who is now 27 doesn't want to have anything to do with me because I wasn't a real Father. I just wanted to party and go clubbing.",253,52,3.8846153846153846,-0.28,0.82,False,False,False
z1bRlnyQeDk,Ugz4TBgSWDO1UrtnT194AaABAg.APRJNaMJ8F5APT3TI5JwqP,We're delighted to hear you love it as much as we do 😊. ^Karen,@johnlewisretail,,0,0,1 day ago,1763086264.282357,2025-11-14T21:11:04.282357,youtube,62,We're delighted to hear you love it as much as we do 😊. ^Karen,were delighted to hear you love it as much as we do 😊 karen,delighted hear love much karen,We're delighted to hear you love it as much as we do 😊. ^Karen,62,14,3.5,0.4666666666666666,0.49999999999999994,False,False,True
z1bRlnyQeDk,UgyR_uL_WE1VWvtY_pV4AaABAg.APQuCklDNa9APR9hJBoRh_,We're sorry for your loss. It means a lot to hear that our Christmas ad resonated with you in such a personal way. We hope it brought back some comforting memories of your father during this special time of year 🎄 ❤️ ^ Siobhan,@johnlewisretail,,0,0,2 days ago,1762999864.808127,2025-11-14T21:11:04.808127,youtube,226,We're sorry for your loss. It means a lot to hear that our Christmas ad resonated with you in such a personal way. We hope it brought back some comforting memories of your father during this special time of year 🎄 ❤️ ^ Siobhan,were sorry for your loss it means a lot to hear that our christmas ad resonated with you in such a personal way we hope it brought back some comforting memories of your father during this special time of year 🎄 ❤️ siobhan,sorry loss mean lot hear christmas ad resonated personal way hope brought back comforting memory father special time year siobhan,We're sorry for your loss. It means a lot to hear that our Christmas ad resonated with you in such a personal way. We hope it brought back some comforting memories of your father during this special time of year 🎄 ❤️ ^ Siobhan,226,44,4.159090909090909,-0.02857142857142857,0.4742857142857143,False,False,True
z1bRlnyQeDk,UgxVcYWEXts4HJHwhH14AaABAg.APQogV3VSiHAPR2bQhVgX9,"We don’t always know how to say how we feel Darren ❤️. Not out loud. Not properly. But then comes Christmas and something in us wants to try. This is the story of a dad and his son, and the gift that helps them find their way back to one another 🎁. ^Carena.",@johnlewisretail,,0,0,2 days ago,1762999865.112078,2025-11-14T21:11:05.112078,youtube,257,"We don’t always know how to say how we feel Darren ❤️. Not out loud. Not properly. But then comes Christmas and something in us wants to try. This is the story of a dad and his son, and the gift that helps them find their way back to one another 🎁. ^Carena.",we don’t always know how to say how we feel darren ❤️ not out loud not properly but then comes christmas and something in us wants to try this is the story of a dad and his son and the gift that helps them find their way back to one another 🎁 carena,always know say feel darren loud properly come christmas something u want try story dad son gift help find way back one another carena,"We don’t always know how to say how we feel Darren ❤️. Not out loud. Not properly. But then comes Christmas and something in us wants to try. This is the story of a dad and his son, and the gift that helps them find their way back to one another 🎁. ^Carena.",257,53,3.8679245283018866,0.07500000000000001,0.25,False,False,True
z1bRlnyQeDk,UgxVcYWEXts4HJHwhH14AaABAg.APQogV3VSiHAPSyzT9FOed,"The song says it all - ""Where love is, where love is"" - Good times on the dancefloor, reminicentces of youthful fun, however the love really is in his family / connection - maybe what he was searching for all those nights of Dancing.",@chris6796,,0,0,1 day ago,1763086265.214575,2025-11-14T21:11:05.214575,youtube,233,"The song says it all - ""Where love is, where love is"" - Good times on the dancefloor, reminicentces of youthful fun, however the love really is in his family / connection - maybe what he was searching for all those nights of Dancing.",the song says it all where love is where love is good times on the dancefloor reminicentces of youthful fun however the love really is in his family connection maybe what he was searching for all those nights of dancing,song say love love time dancefloor reminicentces youthful fun however love family connection maybe searching night dancing,"The song says it all - ""Where love is, where love is"" - Good times on the dancefloor, reminicentces of youthful fun, however the love really is in his family / connection - maybe what he was searching for all those nights of Dancing.",233,44,4.318181818181818,0.45,0.46666666666666673,False,False,False
z1bRlnyQeDk,UgyyL3_dcHFGdxKQBdZ4AaABAg.APQOSeDd_-OAPQsGjeveyY,Hello Craig Inglis! 😂,@Mimi-si6qk,,0,0,2 days ago,1762999865.547011,2025-11-14T21:11:05.547011,youtube,21,Hello Craig Inglis! 😂,hello craig inglis 😂,hello craig inglis,Hello Craig Inglis! 😂,21,4,4.5,0.0,0.0,True,False,True
z1bRlnyQeDk,Ugzc6_ZXnxfmMG6dNg14AaABAg.APQLz6RdtyuAPQcqrz_dGl,This ad gets all the feels going! ❤️ ^Steph ✨,@johnlewisretail,,0,0,2 days ago,1762999865.946979,2025-11-14T21:11:05.946979,youtube,45,This ad gets all the feels going! ❤️ ^Steph ✨,this ad gets all the feels going ❤️ steph ✨,ad get feel steph,This ad gets all the feels going! ❤️ ^Steph ✨,45,10,3.6,0.0,0.0,True,False,True
z1bRlnyQeDk,Ugxseq0OlOcRO02R64R4AaABAg,The Acting from both is Superior ❤❤❤❤,@TraceyOfficial,,0,0,2 days ago,1762999866.3355,2025-11-14T21:11:06.335500,youtube,37,The Acting from both is Superior ❤❤❤❤,the acting from both is superior ❤❤❤❤,acting superior,The Acting from both is Superior ❤❤❤❤,37,7,4.428571428571429,0.35,0.45,False,False,True
z1bRlnyQeDk,UgxiE85Av6pDbpu1YkV4AaABAg,How to say so many things without any words.,@duttyfree,,0,0,3 days ago,1762913466.437132,2025-11-14T21:11:06.437132,youtube,44,How to say so many things without any words.,how to say so many things without any words,say many thing without word,How to say so many things without any words.,44,9,4.0,0.5,0.5,False,False,False
z1bRlnyQeDk,Ugw_9OtRfPd7rYV5ZsB4AaABAg,"As a Yank, very pleased to see this classic Alison Limerick toon getting some much deserved love.",@doctheop3034,,0,0,3 days ago,1762913466.537853,2025-11-14T21:11:06.537853,youtube,97,"As a Yank, very pleased to see this classic Alison Limerick toon getting some much deserved love.",as a yank very pleased to see this classic alison limerick toon getting some much deserved love,yank pleased see classic alison limerick toon getting much deserved love,"As a Yank, very pleased to see this classic Alison Limerick toon getting some much deserved love.",97,17,4.764705882352941,0.37916666666666665,0.4916666666666667,False,False,False
z1bRlnyQeDk,Ugy2HB31nyYSWnWtLIF4AaABAg,"Provided to YouTube by Universal Music Group

Majesty · Nicki Minaj · Labrinth · Eminem

Queen

℗ 2018 Young Money/Cash Money Records

Released on: 2018-08-10

Recording Engineer, Producer: Labrinth
Mixing Engineer, Additionalproducer: Eminem
Recording Engineer: Aubry ""Big Juice"" Delaine
Mixing Engineer, Recording Engineer: Mike Strange
Recording Engineer: Joe Strange
Recording Second Engineer: Nick Valentin
Recording Second Engineer: Alex Estevez
Composer Lyricist: Luis Resto
Composer Lyricist: Onika Maraj
Composer Lyricist: Timothy Mckenzie
Composer Lyricist: Marshall Mathers

Auto-generated by YouTube.",@anneatkinson3077,,0,0,3 days ago,1762913466.63874,2025-11-14T21:11:06.638740,youtube,612,"Provided to YouTube by Universal Music Group Majesty · Nicki Minaj · Labrinth · Eminem Queen ℗ 2018 Young Money/Cash Money Records Released on: 2018-08-10 Recording Engineer, Producer: Labrinth Mixing Engineer, Additionalproducer: Eminem Recording Engineer: Aubry ""Big Juice"" Delaine Mixing Engineer, Recording Engineer: Mike Strange Recording Engineer: Joe Strange Recording Second Engineer: Nick Valentin Recording Second Engineer: Alex Estevez Composer Lyricist: Luis Resto Composer Lyricist: Onika Maraj Composer Lyricist: Timothy Mckenzie Composer Lyricist: Marshall Mathers Auto-generated by YouTube.",provided to youtube by universal music group majesty · nicki minaj · labrinth · eminem queen ℗ young moneycash money records released on recording engineer producer labrinth mixing engineer additionalproducer eminem recording engineer aubry big juice delaine mixing engineer recording engineer mike strange recording engineer joe strange recording second engineer nick valentin recording second engineer alex estevez composer lyricist luis resto composer lyricist onika maraj composer lyricist timothy mckenzie composer lyricist marshall mathers autogenerated by youtube,provided youtube universal music group majesty nicki minaj labrinth eminem queen young moneycash money record released recording engineer producer labrinth mixing engineer additionalproducer eminem recording engineer aubry big juice delaine mixing engineer recording engineer mike strange recording engineer joe strange recording second engineer nick valentin recording second engineer alex estevez composer lyricist luis resto composer lyricist onika maraj composer lyricist timothy mckenzie composer lyricist marshall mathers autogenerated youtube,"Provided to YouTube by Universal Music Group Majesty · Nicki Minaj · Labrinth · Eminem Queen ℗ 2018 Young Money/Cash Money Records Released on: 2018-08-10 Recording Engineer, Producer: Labrinth Mixing Engineer, Additionalproducer: Eminem Recording Engineer: Aubry ""Big Juice"" Delaine Mixing Engineer, Recording Engineer: Mike Strange Recording Engineer: Joe Strange Recording Second Engineer: Nick Valentin Recording Second Engineer: Alex Estevez Composer Lyricist: Luis Resto Composer Lyricist: Onika Maraj Composer Lyricist: Timothy Mckenzie Composer Lyricist: Marshall Mathers Auto-generated by YouTube.",612,78,6.782051282051282,0.0,0.1142857142857143,False,False,False
z1bRlnyQeDk,UgwPXsV2MJL2PocEpSF4AaABAg,Love this! So relevant culturally,@chillchive,,0,0,3 days ago,1762913466.740097,2025-11-14T21:11:06.740097,youtube,33,Love this! So relevant culturally,love this so relevant culturally,love relevant culturally,Love this! So relevant culturally,33,5,5.8,0.375,0.5333333333333333,True,False,False
z1bRlnyQeDk,UgwqZsZ9fXiZT1LMvKV4AaABAg,These commercials always get to me 😭,@sidsid6380,,0,0,3 days ago,1762913466.841424,2025-11-14T21:11:06.841424,youtube,36,These commercials always get to me 😭,these commercials always get to me 😭,commercial always,These commercials always get to me 😭,36,7,4.285714285714286,0.0,0.0,False,False,True
z1bRlnyQeDk,Ugya0KJR7_NJWQPD4aR4AaABAg,"Love this advert and love the comments. 

I love that you fathers have something like this that reflects you and that speaks to you so profoundly. And helps the rest of us understand you better ❤. Having grown up underrepresented, I understand and resonate with these ""aha"" feelings - when something finally helps articulate you. How beautiful to see this and how lucky you and your sons are. Thank you all for sharing 🙏🏾",@ncb6487,,0,0,3 days ago,1762913466.943143,2025-11-14T21:11:06.943143,youtube,421,"Love this advert and love the comments. I love that you fathers have something like this that reflects you and that speaks to you so profoundly. And helps the rest of us understand you better ❤. Having grown up underrepresented, I understand and resonate with these ""aha"" feelings - when something finally helps articulate you. How beautiful to see this and how lucky you and your sons are. Thank you all for sharing 🙏🏾",love this advert and love the comments i love that you fathers have something like this that reflects you and that speaks to you so profoundly and helps the rest of us understand you better ❤ having grown up underrepresented i understand and resonate with these aha feelings when something finally helps articulate you how beautiful to see this and how lucky you and your sons are thank you all for sharing 🙏🏾,love advert love comment love father something reflects speaks profoundly help rest u understand better grown underrepresented understand resonate aha feeling something finally help articulate beautiful see lucky son thank sharing,"Love this advert and love the comments. I love that you fathers have something like this that reflects you and that speaks to you so profoundly. And helps the rest of us understand you better ❤. Having grown up underrepresented, I understand and resonate with these ""aha"" feelings - when something finally helps articulate you. How beautiful to see this and how lucky you and your sons are. Thank you all for sharing 🙏🏾",421,74,4.675675675675675,0.4083333333333333,0.7666666666666666,False,False,True
z1bRlnyQeDk,UgwYGA9tGLSOxkBP2Mh4AaABAg,"As a dad in his infancy with two young ones this advert has given me so much reassurance. I could be out somewhere - but I’m exactly where I need to be, with two young boys that deserve all of my love.",@kieriano1,,0,0,3 days ago,1762913467.043847,2025-11-14T21:11:07.043847,youtube,201,"As a dad in his infancy with two young ones this advert has given me so much reassurance. I could be out somewhere - but I’m exactly where I need to be, with two young boys that deserve all of my love.",as a dad in his infancy with two young ones this advert has given me so much reassurance i could be out somewhere but i’m exactly where i need to be with two young boys that deserve all of my love,dad infancy two young one advert given much reassurance somewhere exactly need two young boy deserve love,"As a dad in his infancy with two young ones this advert has given me so much reassurance. I could be out somewhere - but I’m exactly where I need to be, with two young boys that deserve all of my love.",201,42,3.8095238095238093,0.22999999999999998,0.37,False,False,False
z1bRlnyQeDk,Ugye_VaScFhtPYY-P4F4AaABAg,"Wicked 👌🏻 😂 anyone got any vera's ? Its ""dad n lad time"" 🤣",@stestar09,,0,0,3 days ago,1762913467.145073,2025-11-14T21:11:07.145073,youtube,58,"Wicked 👌🏻 😂 anyone got any vera's ? Its ""dad n lad time"" 🤣",wicked 👌🏻 😂 anyone got any veras its dad n lad time 🤣,wicked anyone veras dad lad time,"Wicked 👌🏻 😂 anyone got any vera's ? Its ""dad n lad time"" 🤣",58,14,3.2142857142857144,0.0,0.0,False,True,True
z1bRlnyQeDk,Ugz-KhkMupW-o9qLcjB4AaABAg,"Love this advert. Just plain, relatable content. Refreshing.",@benh9688,,0,0,3 days ago,1762913467.246694,2025-11-14T21:11:07.246694,youtube,60,"Love this advert. Just plain, relatable content. Refreshing.",love this advert just plain relatable content refreshing,love advert plain relatable content refreshing,"Love this advert. Just plain, relatable content. Refreshing.",60,8,6.625,0.2619047619047619,0.6523809523809524,False,False,False
z1bRlnyQeDk,UgxOmFkd4kZ8GybVrud4AaABAg,"This represents a parent pre-children & then many years later connecting with their teenage child. 
I loved the advent in terms of connecting & also the 1990 song which I remember dancing too as a young woman pre-children.

Well done John Lewis.....you achieved meaning over money x",@Dancer13493,,0,0,3 days ago,1762913467.347131,2025-11-14T21:11:07.347131,youtube,282,This represents a parent pre-children & then many years later connecting with their teenage child. I loved the advent in terms of connecting & also the 1990 song which I remember dancing too as a young woman pre-children. Well done John Lewis.....you achieved meaning over money x,this represents a parent prechildren then many years later connecting with their teenage child i loved the advent in terms of connecting also the song which i remember dancing too as a young woman prechildren well done john lewisyou achieved meaning over money x,represents parent prechildren many year later connecting teenage child loved advent term connecting also song remember dancing young woman prechildren well done john lewisyou achieved meaning money,This represents a parent pre-children & then many years later connecting with their teenage child. I loved the advent in terms of connecting & also the 1990 song which I remember dancing too as a young woman pre-children. Well done John Lewis.....you achieved meaning over money x,282,47,4.9787234042553195,0.26,0.34,False,False,False
z1bRlnyQeDk,UgzpXC9E9C_dSL_dw3l4AaABAg,"Confusing ad. The first time I saw it, I honestly thought it was about a son with mutism.",@Illustraful,,0,0,3 days ago,1762913467.448308,2025-11-14T21:11:07.448308,youtube,89,"Confusing ad. The first time I saw it, I honestly thought it was about a son with mutism.",confusing ad the first time i saw it i honestly thought it was about a son with mutism,confusing ad first time saw honestly thought son mutism,"Confusing ad. The first time I saw it, I honestly thought it was about a son with mutism.",89,18,4.0,0.18333333333333335,0.5444444444444444,False,False,False
z1bRlnyQeDk,UgxXZKWK8mC726gtr9p4AaABAg,"Thanks, John Lewis, for showing some love to the most persecuted demographic in recent years.",@beachlife2968,,0,0,3 days ago,1762913467.549376,2025-11-14T21:11:07.549376,youtube,93,"Thanks, John Lewis, for showing some love to the most persecuted demographic in recent years.",thanks john lewis for showing some love to the most persecuted demographic in recent years,thanks john lewis showing love persecuted demographic recent year,"Thanks, John Lewis, for showing some love to the most persecuted demographic in recent years.",93,15,5.266666666666667,0.3,0.3875,False,False,False
z1bRlnyQeDk,Ugz7tg6DleLvrcz6ARd4AaABAg,"A celebration of men, fatherhood and 90's dance culture. Well done John Lewis, what a relief to feel seen.",@NRoss108,,0,0,3 days ago,1762913467.650955,2025-11-14T21:11:07.650955,youtube,106,"A celebration of men, fatherhood and 90's dance culture. Well done John Lewis, what a relief to feel seen.",a celebration of men fatherhood and s dance culture well done john lewis what a relief to feel seen,celebration men fatherhood dance culture well done john lewis relief feel seen,"A celebration of men, fatherhood and 90's dance culture. Well done John Lewis, what a relief to feel seen.",106,19,4.631578947368421,0.0,0.0,False,False,False
z1bRlnyQeDk,Ugw6G9s3LZwBXQaZo5F4AaABAg,"Sorry, but the 80's Christmas adverts were much catchier.
This doesn't make me want to buy anything at JL.",@Aritistic007,,0,0,3 days ago,1762913467.752803,2025-11-14T21:11:07.752803,youtube,106,"Sorry, but the 80's Christmas adverts were much catchier. This doesn't make me want to buy anything at JL.",sorry but the s christmas adverts were much catchier this doesnt make me want to buy anything at jl,sorry christmas advert much catchier doesnt make want buy anything jl,"Sorry, but the 80's Christmas adverts were much catchier. This doesn't make me want to buy anything at JL.",106,19,4.631578947368421,-0.15,0.6,False,False,False
z1bRlnyQeDk,UgxPzN0VUC21CY4P7V14AaABAg,What a great advert!  I'm shopping at John Lewis this year!,@marsdenrattler8571,,0,0,3 days ago,1762913467.853321,2025-11-14T21:11:07.853321,youtube,59,What a great advert! I'm shopping at John Lewis this year!,what a great advert im shopping at john lewis this year,advert im shopping john lewis year,What a great advert! I'm shopping at John Lewis this year!,59,11,4.363636363636363,1.0,0.75,True,False,False
z1bRlnyQeDk,Ugz4sUEXUrm7BEwQG-N4AaABAg,Christmas ads are truly back. There’s a little story shining over on our channel too ✨🎄🎅🏻,@WindroseWellbeing,,0,1,3 days ago,1762913467.955009,2025-11-14T21:11:07.955009,youtube,89,Christmas ads are truly back. There’s a little story shining over on our channel too ✨🎄🎅🏻,christmas ads are truly back there’s a little story shining over on our channel too ✨🎄🎅🏻,christmas ad truly back little story shining channel,Christmas ads are truly back. There’s a little story shining over on our channel too ✨🎄🎅🏻,89,16,4.625,-0.09375,0.25,False,False,True
z1bRlnyQeDk,UgyFfunD9RbQ2-e9WkR4AaABAg,What a fantastic advert. It’s me and my son. Well done John Lewis. You always win the. Christmas adverts.,@kennyW001,,0,1,3 days ago,1762913468.056408,2025-11-14T21:11:08.056408,youtube,105,What a fantastic advert. It’s me and my son. Well done John Lewis. You always win the. Christmas adverts.,what a fantastic advert it’s me and my son well done john lewis you always win the christmas adverts,fantastic advert son well done john lewis always win christmas advert,What a fantastic advert. It’s me and my son. Well done John Lewis. You always win the. Christmas adverts.,105,19,4.578947368421052,0.6000000000000001,0.65,False,False,False
z1bRlnyQeDk,Ugxppsv19LHyyweHYk14AaABAg,"I can still keep up with the young’uns as long as I got a fresh tank of oxygen and life support nearby, the joy of being middle aged! How I miss those days when you hear your song come on and jump up from your sit. These days you’re more like a demented aged Spider-Man just looking for something to grab hold of as you find your feet and try to get up from your seat only to reach the dance floor and catch the end of the song. Even moving around to your favourite music in your seat is perilous as you butt ain’t that tight anymore and jerk to the left a little too hard and you have silent horrendous smell-bomb violently stinking up the atmosphere immediately around you, that temporarily paralyses you in fear in case you’ve pebbledash your pants!",@MickeyCreole,,0,0,3 days ago,1762913468.156691,2025-11-14T21:11:08.156691,youtube,752,"I can still keep up with the young’uns as long as I got a fresh tank of oxygen and life support nearby, the joy of being middle aged! How I miss those days when you hear your song come on and jump up from your sit. These days you’re more like a demented aged Spider-Man just looking for something to grab hold of as you find your feet and try to get up from your seat only to reach the dance floor and catch the end of the song. Even moving around to your favourite music in your seat is perilous as you butt ain’t that tight anymore and jerk to the left a little too hard and you have silent horrendous smell-bomb violently stinking up the atmosphere immediately around you, that temporarily paralyses you in fear in case you’ve pebbledash your pants!",i can still keep up with the young’uns as long as i got a fresh tank of oxygen and life support nearby the joy of being middle aged how i miss those days when you hear your song come on and jump up from your sit these days you’re more like a demented aged spiderman just looking for something to grab hold of as you find your feet and try to get up from your seat only to reach the dance floor and catch the end of the song even moving around to your favourite music in your seat is perilous as you butt ain’t that tight anymore and jerk to the left a little too hard and you have silent horrendous smellbomb violently stinking up the atmosphere immediately around you that temporarily paralyses you in fear in case you’ve pebbledash your pants,still keep young un long fresh tank oxygen life support nearby joy middle aged miss day hear song come jump sit day demented aged spiderman looking something grab hold find foot try seat reach dance floor catch end song even moving around favourite music seat perilous butt tight anymore jerk left little hard silent horrendous smellbomb violently stinking atmosphere immediately around temporarily paralysis fear case pebbledash pant,"I can still keep up with the young’uns as long as I got a fresh tank of oxygen and life support nearby, the joy of being middle aged! How I miss those days when you hear your song come on and jump up from your sit. These days you’re more like a demented aged Spider-Man just looking for something to grab hold of as you find your feet and try to get up from your seat only to reach the dance floor and catch the end of the song. Even moving around to your favourite music in your seat is perilous as you butt ain’t that tight anymore and jerk to the left a little too hard and you have silent horrendous smell-bomb violently stinking up the atmosphere immediately around you, that temporarily paralyses you in fear in case you’ve pebbledash your pants!",752,143,4.265734265734266,-0.015515873015873035,0.4151587301587301,True,False,False
